x-axis,1,2
second,Volt,Volt
-152.0000E-06,,
-151.4000E-06,+9.2864319384E+00,+0.0E+00
-150.8000E-06,+9.4493517970E+00,+118.4871699E-03
-150.2000E-06,+9.5234062781E+00,+0.0E+00
-149.6000E-06,+9.3604864196E+00,-133.2980661E-03
-149.0000E-06,+9.5678389668E+00,+0.0E+00
-148.4000E-06,+9.5678389668E+00,+0.0E+00
-147.8000E-06,+9.2864319384E+00,+133.2980661E-03
-147.2000E-06,+9.5530280706E+00,+0.0E+00
-146.6000E-06,+9.4641626932E+00,+0.0E+00
-146.0000E-06,+9.2864319384E+00,+0.0E+00
-145.4000E-06,+9.5678389668E+00,-222.1634435E-03
-144.8000E-06,+9.5678389668E+00,+177.7307548E-03
-144.2000E-06,+9.3012428346E+00,+0.0E+00
-143.6000E-06,+9.2864319384E+00,+0.0E+00
-143.0000E-06,+9.2864319384E+00,+251.7852360E-03
-142.4000E-06,+9.5678389668E+00,-88.8653774E-03
-141.8000E-06,+9.2864319384E+00,-207.3525473E-03
-141.2000E-06,+9.3308646271E+00,+236.9743397E-03
-140.6000E-06,+9.4493517970E+00,+118.4871699E-03
-140.0000E-06,+9.0050249100E+00,+0.0E+00
-139.4000E-06,+9.2864319384E+00,-162.9198586E-03
-138.8000E-06,+9.2864319384E+00,+236.9743397E-03
-138.2000E-06,+9.5678389668E+00,+0.0E+00
-137.6000E-06,+9.4789735895E+00,+0.0E+00
-137.0000E-06,+9.5382171744E+00,+0.0E+00
-136.4000E-06,+9.5678389668E+00,-148.1089623E-03
-135.8000E-06,+9.2864319384E+00,+14.8108962E-03
-135.2000E-06,+9.4641626932E+00,+0.0E+00
-134.6000E-06,+9.2864319384E+00,+0.0E+00
-134.0000E-06,+9.3456755233E+00,+0.0E+00
-133.4000E-06,+9.5678389668E+00,+103.6762736E-03
-132.8000E-06,+9.5678389668E+00,+0.0E+00
-132.2000E-06,+9.4345409007E+00,+133.2980661E-03
-131.6000E-06,+9.3160537309E+00,+251.7852360E-03
-131.0000E-06,+9.3752973158E+00,+0.0E+00
-130.4000E-06,+9.5678389668E+00,+0.0E+00
-129.8000E-06,+9.3308646271E+00,+0.0E+00
-129.2000E-06,+9.5678389668E+00,+162.9198586E-03
-128.6000E-06,+9.5678389668E+00,+0.0E+00
-128.0000E-06,+9.2864319384E+00,-162.9198586E-03
-127.4000E-06,+9.3308646271E+00,+0.0E+00
-126.8000E-06,+9.5678389668E+00,+0.0E+00
-126.2000E-06,+9.5678389668E+00,+0.0E+00
-125.6000E-06,+9.5678389668E+00,+0.0E+00
-125.0000E-06,+9.5678389668E+00,+133.2980661E-03
-124.4000E-06,+9.3012428346E+00,+266.5961322E-03
-123.8000E-06,+9.5678389668E+00,+0.0E+00
-123.2000E-06,+9.5678389668E+00,+0.0E+00
-122.6000E-06,+9.2864319384E+00,+222.1634435E-03
-122.0000E-06,+9.3901082120E+00,+0.0E+00
-121.4000E-06,+9.5678389668E+00,+0.0E+00
-120.8000E-06,+9.5678389668E+00,+0.0E+00
-120.2000E-06,+9.5678389668E+00,+0.0E+00
-119.6000E-06,+9.2864319384E+00,+0.0E+00
-119.0000E-06,+9.4937844857E+00,+74.0544812E-03
-118.4000E-06,+9.3308646271E+00,+236.9743397E-03
-117.8000E-06,+9.4493517970E+00,+0.0E+00
-117.2000E-06,+9.2864319384E+00,-281.4070284E-03
-116.6000E-06,+9.4493517970E+00,-118.4871699E-03
-116.0000E-06,+9.3308646271E+00,+0.0E+00
-115.4000E-06,+9.2864319384E+00,+0.0E+00
-114.8000E-06,+9.5678389668E+00,+88.8653774E-03
-114.2000E-06,+9.5382171744E+00,+0.0E+00
-113.6000E-06,+9.2864319384E+00,+0.0E+00
-113.0000E-06,+9.2864319384E+00,+0.0E+00
-112.4000E-06,+9.2864319384E+00,+0.0E+00
-111.8000E-06,+9.2864319384E+00,+0.0E+00
-111.2000E-06,+9.2864319384E+00,+0.0E+00
-110.6000E-06,+9.3604864196E+00,+0.0E+00
-110.0000E-06,+9.2864319384E+00,+0.0E+00
-109.4000E-06,+9.5678389668E+00,+0.0E+00
-108.8000E-06,+9.2864319384E+00,+0.0E+00
-108.2000E-06,+9.2864319384E+00,+0.0E+00
-107.6000E-06,+9.2864319384E+00,+0.0E+00
-107.0000E-06,+9.2864319384E+00,+0.0E+00
-106.4000E-06,+9.5678389668E+00,+0.0E+00
-105.8000E-06,+9.2864319384E+00,+0.0E+00
-105.2000E-06,+9.6122716555E+00,+0.0E+00
-104.6000E-06,+9.2864319384E+00,+0.0E+00
-104.0000E-06,+9.5678389668E+00,+0.0E+00
-103.4000E-06,+9.1975665610E+00,+0.0E+00
-102.8000E-06,+9.2864319384E+00,-251.7852360E-03
-102.2000E-06,+9.2864319384E+00,-148.1089623E-03
-101.6000E-06,+9.3012428346E+00,+0.0E+00
-101.0000E-06,+9.4641626932E+00,+0.0E+00
-100.4000E-06,+9.2864319384E+00,+0.0E+00
-99.8000E-06,+9.5085953819E+00,+0.0E+00
-99.2000E-06,+9.2864319384E+00,+0.0E+00
-98.6000E-06,+9.2716210422E+00,+0.0E+00
-98.0000E-06,+9.4345409007E+00,+0.0E+00
-97.4000E-06,+9.2864319384E+00,+0.0E+00
-96.8000E-06,+9.5678389668E+00,+0.0E+00
-96.2000E-06,+9.5678389668E+00,+0.0E+00
-95.6000E-06,+9.2864319384E+00,+44.4326887E-03
-95.0000E-06,+9.2419992497E+00,-162.9198586E-03
-94.4000E-06,+9.2864319384E+00,+0.0E+00
-93.8000E-06,+9.2864319384E+00,+162.9198586E-03
-93.2000E-06,+9.5234062782E+00,+0.0E+00
-92.6000E-06,+9.2864319384E+00,+0.0E+00
-92.0000E-06,+9.3752973158E+00,+0.0E+00
-91.4000E-06,+9.5678389668E+00,+29.6217925E-03
-90.8000E-06,+9.5678389668E+00,+0.0E+00
-90.2000E-06,+9.5530280706E+00,+266.5961322E-03
-89.6000E-06,+9.4641626932E+00,+0.0E+00
-89.0000E-06,+9.5678389668E+00,+0.0E+00
-88.4000E-06,+9.5085953819E+00,+222.1634435E-03
-87.8000E-06,+9.4641626932E+00,+0.0E+00
-87.2000E-06,+9.5530280706E+00,+0.0E+00
-86.6000E-06,+9.2864319384E+00,-281.4070284E-03
-86.0000E-06,+9.3160537309E+00,+0.0E+00
-85.4000E-06,+9.2864319384E+00,+0.0E+00
-84.8000E-06,+9.2864319384E+00,+0.0E+00
-84.2000E-06,+9.2864319384E+00,+0.0E+00
-83.6000E-06,+9.2864319384E+00,+0.0E+00
-83.0000E-06,+9.2864319384E+00,+0.0E+00
-82.4000E-06,+9.4493517970E+00,+162.9198586E-03
-81.8000E-06,+9.5678389668E+00,+0.0E+00
-81.2000E-06,+9.2864319384E+00,+133.2980661E-03
-80.6000E-06,+9.2864319384E+00,+0.0E+00
-80.0000E-06,+9.2864319384E+00,+0.0E+00
-79.4000E-06,+9.4345409008E+00,+0.0E+00
-78.8000E-06,+9.8196242028E+00,+14.8108962E-03
-78.2000E-06,+9.2864319384E+00,+103.6762736E-03
-77.6000E-06,+9.3456755233E+00,+0.0E+00
-77.0000E-06,+9.5085953819E+00,+0.0E+00
-76.4000E-06,+9.2864319384E+00,+177.7307548E-03
-75.8000E-06,+9.5530280706E+00,+266.5961322E-03
-75.2000E-06,+9.2864319384E+00,-133.2980661E-03
-74.6000E-06,+9.3160537309E+00,-29.6217925E-03
-74.0000E-06,+9.2864319384E+00,+0.0E+00
-73.4000E-06,+9.4937844857E+00,+0.0E+00
-72.8000E-06,+9.2864319384E+00,+0.0E+00
-72.2000E-06,+9.2864319384E+00,+0.0E+00
-71.6000E-06,+9.2864319384E+00,-0.0E+00
-71.0000E-06,+9.2864319384E+00,+0.0E+00
-70.4000E-06,+9.2864319384E+00,+0.0E+00
-69.8000E-06,+9.5678389668E+00,-207.3525473E-03
-69.2000E-06,+9.2864319384E+00,+0.0E+00
-68.6000E-06,+9.2864319384E+00,+251.7852360E-03
-68.0000E-06,+9.4345409008E+00,+0.0E+00
-67.4000E-06,+9.3012428346E+00,+0.0E+00
-66.8000E-06,+9.2864319384E+00,+0.0E+00
-66.2000E-06,+9.3456755233E+00,+281.4070284E-03
-65.6000E-06,+9.3456755234E+00,+0.0E+00
-65.0000E-06,+9.2864319384E+00,+177.7307548E-03
-64.4000E-06,+9.2864319384E+00,+0.0E+00
-63.8000E-06,+9.4345409007E+00,+0.0E+00
-63.2000E-06,+9.5678389668E+00,+29.6217925E-03
-62.6000E-06,+9.5678389668E+00,+0.0E+00
-62.0000E-06,+9.3604864196E+00,+0.0E+00
-61.4000E-06,+9.3308646271E+00,+0.0E+00
-60.8000E-06,+9.2864319384E+00,-162.9198586E-03
-60.2000E-06,+9.2864319384E+00,+0.0E+00
-59.6000E-06,+9.3308646271E+00,+0.0E+00
-59.0000E-06,+9.3308646271E+00,-236.9743397E-03
-58.4000E-06,+9.2864319384E+00,+0.0E+00
-57.8000E-06,+9.2864319384E+00,+0.0E+00
-57.2000E-06,+9.5678389668E+00,+0.0E+00
-56.6000E-06,+9.4345409008E+00,+0.0E+00
-56.0000E-06,+9.3012428346E+00,+266.5961322E-03
-55.4000E-06,+9.5678389668E+00,+0.0E+00
-54.8000E-06,+9.2864319384E+00,+59.2435849E-03
-54.2000E-06,+9.2864319384E+00,+0.0E+00
-53.6000E-06,+9.2864319384E+00,+0.0E+00
-53.0000E-06,+9.2864319384E+00,+0.0E+00
-52.4000E-06,+9.4197300045E+00,+148.1089623E-03
-51.8000E-06,+9.5382171744E+00,+0.0E+00
-51.2000E-06,+9.3752973158E+00,+192.5416510E-03
-50.6000E-06,+9.2864319384E+00,+0.0E+00
-50.0000E-06,+9.2864319384E+00,+0.0E+00
-49.4000E-06,+9.2864319384E+00,+0.0E+00
-48.8000E-06,+9.2864319384E+00,+0.0E+00
-48.2000E-06,+9.2864319384E+00,+0.0E+00
-47.6000E-06,+9.2864319384E+00,+0.0E+00
-47.0000E-06,+9.2864319384E+00,+0.0E+00
-46.4000E-06,+9.2864319384E+00,+0.0E+00
-45.8000E-06,+9.2864319384E+00,-251.7852360E-03
-45.2000E-06,+9.2864319384E+00,+0.0E+00
-44.6000E-06,+9.2864319384E+00,+266.5961322E-03
-44.0000E-06,+9.2864319384E+00,+0.0E+00
-43.4000E-06,+9.2864319384E+00,+0.0E+00
-42.8000E-06,+9.5085953819E+00,+0.0E+00
-42.2000E-06,+9.3901082120E+00,+0.0E+00
-41.6000E-06,+9.2864319384E+00,+0.0E+00
-41.0000E-06,+9.2864319384E+00,+148.1089623E-03
-40.4000E-06,+9.2864319384E+00,+0.0E+00
-39.8000E-06,+9.3752973158E+00,+0.0E+00
-39.2000E-06,+9.2864319384E+00,+0.0E+00
-38.6000E-06,+9.2864319384E+00,+0.0E+00
-38.0000E-06,+9.4493517970E+00,+162.9198586E-03
-37.4000E-06,+9.2864319384E+00,+0.0E+00
-36.8000E-06,+9.4493517970E+00,+0.0E+00
-36.2000E-06,+9.2864319384E+00,+0.0E+00
-35.6000E-06,+9.2864319384E+00,+0.0E+00
-35.0000E-06,+9.3752973158E+00,+0.0E+00
-34.4000E-06,+9.2864319384E+00,+0.0E+00
-33.8000E-06,+9.2864319384E+00,+133.2980661E-03
-33.2000E-06,+9.5530280706E+00,-14.8108962E-03
-32.6000E-06,+9.3901082121E+00,+0.0E+00
-32.0000E-06,+9.2864319384E+00,+0.0E+00
-31.4000E-06,+9.5085953819E+00,+222.1634435E-03
-30.8000E-06,+9.2864319384E+00,+0.0E+00
-30.2000E-06,+9.3012428347E+00,-266.5961322E-03
-29.6000E-06,+9.4197300045E+00,+0.0E+00
-29.0000E-06,+9.5382171744E+00,+0.0E+00
-28.4000E-06,+9.4789735894E+00,+192.5416510E-03
-27.8000E-06,+9.2864319384E+00,+0.0E+00
-27.2000E-06,+9.0494575987E+00,+236.9743397E-03
-26.6000E-06,+9.2864319384E+00,+0.0E+00
-26.0000E-06,+9.2864319384E+00,+0.0E+00
-25.4000E-06,+9.2864319384E+00,+162.9198586E-03
-24.8000E-06,+9.5678389668E+00,+0.0E+00
-24.2000E-06,+9.2864319384E+00,+0.0E+00
-23.6000E-06,+9.2864319384E+00,+0.0E+00
-23.0000E-06,+9.2864319384E+00,+0.0E+00
-22.4000E-06,+9.1531338723E+00,-133.2980661E-03
-21.8000E-06,+9.0198358062E+00,+0.0E+00
-21.2000E-06,+9.1087011836E+00,+0.0E+00
-20.6000E-06,+9.2864319384E+00,+222.1634435E-03
-20.0000E-06,+9.2864319384E+00,+0.0E+00
-19.4000E-06,+9.1087011836E+00,-103.6762736E-03
-18.8000E-06,+9.2864319384E+00,+0.0E+00
-18.2000E-06,+9.2864319384E+00,-14.8108962E-03
-17.6000E-06,+9.2864319384E+00,+0.0E+00
-17.0000E-06,+9.3752973158E+00,+0.0E+00
-16.4000E-06,+9.0790793911E+00,+0.0E+00
-15.8000E-06,+9.2864319384E+00,+0.0E+00
-15.2000E-06,+9.4493517970E+00,+0.0E+00
-14.6000E-06,+9.2864319384E+00,+0.0E+00
-14.0000E-06,+9.2864319384E+00,+162.9198586E-03
-13.4000E-06,+9.2419992497E+00,-44.4326887E-03
-12.8000E-06,+9.2864319384E+00,+0.0E+00
-12.2000E-06,+9.2864319384E+00,+192.5416510E-03
-11.6000E-06,+9.2864319384E+00,+0.0E+00
-11.0000E-06,+9.2864319384E+00,+0.0E+00
-10.4000E-06,+9.2716210422E+00,+0.0E+00
-9.8000E-06,+9.3604864196E+00,+0.0E+00
-9.2000E-06,+9.1235120798E+00,+0.0E+00
-8.6000E-06,+9.3456755234E+00,+0.0E+00
-8.0000E-06,+9.2864319384E+00,+0.0E+00
-7.4000E-06,+9.5678389668E+00,+0.0E+00
-6.8000E-06,+9.2864319384E+00,+133.2980661E-03
-6.2000E-06,+9.2864319384E+00,+0.0E+00
-5.6000E-06,+9.2864319384E+00,+0.0E+00
-5.0000E-06,+9.2864319384E+00,-281.4070284E-03
-4.4000E-06,+9.2864319384E+00,+0.0E+00
-3.8000E-06,+9.1235120798E+00,+0.0E+00
-3.2000E-06,+9.2864319384E+00,+281.4070284E-03
-2.6000E-06,+9.4493517970E+00,+118.4871699E-03
-2.0000E-06,+9.0494575987E+00,+281.4070284E-03
-1.4000E-06,+9.2864319384E+00,+0.0E+00
-800.0E-09,+9.3752973158E+00,+0.0E+00
-200.0E-09,+9.2864319384E+00,-251.7852360E-03
+400.0E-09,-1.1256281137E+00,-2.2512562275E+00
+1.0000E-06,-2.5326632559E+00,-3.1102882090E+00
+1.6000E-06,-3.4805606149E+00,-4.3247817002E+00
+2.2000E-06,-4.5617560399E+00,-5.6281405687E+00
+2.8000E-06,-6.1909546256E+00,-6.8130122674E+00
+3.4000E-06,-7.4202590130E+00,-8.1608038247E+00
+4.0000E-06,-8.4422108531E+00,-9.0198358062E+00
+4.6000E-06,-9.7159479292E+00,-10.2787619860E+00
+5.2000E-06,-10.6638452881E+00,-11.5376881659E+00
+5.8000E-06,-11.8190951943E+00,-12.3819092512E+00
+6.4000E-06,-12.6633162796E+00,-13.4334828838E+00
+7.0000E-06,-13.5075373650E+00,-14.0703514218E+00
+7.6000E-06,-14.4702456201E+00,-15.0330596770E+00
+8.2000E-06,-15.1959795356E+00,-15.4773865640E+00
+8.8000E-06,-16.0402006209E+00,-16.4845275079E+00
+9.4000E-06,-16.8844217062E+00,-17.1213960459E+00
+10.0000E-06,-17.4472357631E+00,-17.7286427915E+00
+10.6000E-06,-17.8175081689E+00,-18.2914568484E+00
+11.2000E-06,-18.2914568484E+00,-18.5728638768E+00
+11.8000E-06,-18.8542709053E+00,-19.0023798676E+00
+12.4000E-06,-19.1356779337E+00,-19.1504888299E+00
+13.0000E-06,-19.1356779337E+00,-19.4170849621E+00
+13.6000E-06,-19.4763285471E+00,-19.6984919906E+00
+14.2000E-06,-19.7577355755E+00,-19.9206554341E+00
+14.8000E-06,-19.6984919906E+00,-19.6984919906E+00
+15.4000E-06,-19.6984919906E+00,-19.6984919906E+00
+16.0000E-06,-19.6984919906E+00,-19.6984919906E+00
+16.6000E-06,-19.4170849621E+00,-19.4170849621E+00
+17.2000E-06,-19.3282195847E+00,-19.1356779337E+00
+17.8000E-06,-19.1356779337E+00,-18.8542709053E+00
+18.4000E-06,-18.6172965655E+00,-18.3358895371E+00
+19.0000E-06,-18.2914568484E+00,-17.8915626501E+00
+19.6000E-06,-18.0100498199E+00,-17.7286427915E+00
+20.2000E-06,-17.3287485932E+00,-16.7659345363E+00
+20.8000E-06,-16.6474473665E+00,-16.2771749606E+00
+21.4000E-06,-16.0402006209E+00,-15.4773865640E+00
+22.0000E-06,-15.3885211866E+00,-14.9145725071E+00
+22.6000E-06,-14.6331654787E+00,-14.0703514218E+00
+23.2000E-06,-14.0703514218E+00,-13.5075373650E+00
+23.8000E-06,-12.9595342043E+00,-12.3819092512E+00
+24.4000E-06,-12.3819092512E+00,-11.4340118923E+00
+25.0000E-06,-11.3155247224E+00,-10.4713036371E+00
+25.6000E-06,-10.4120600522E+00,-9.5678389668E+00
+26.2000E-06,-9.5678389668E+00,-8.6199416079E+00
+26.8000E-06,-8.7088069853E+00,-7.5979897678E+00
+27.4000E-06,-7.3165827394E+00,-6.4723616540E+00
+28.0000E-06,-6.4723616540E+00,-5.3467335403E+00
+28.6000E-06,-5.1541918893E+00,-4.5025124550E+00
+29.2000E-06,-4.2211054265E+00,-3.3768843412E+00
+29.8000E-06,-3.3768843412E+00,-2.2512562275E+00
+30.4000E-06,-2.0883363689E+00,-1.4070351422E+00
+31.0000E-06,-1.1256281137E+00,-281.4070284E-03
+31.6000E-06,-118.4871699E-03,+844.2210853E-03
+32.2000E-06,+1.1256281137E+00,+1.9698491991E+00
+32.8000E-06,+2.1772017463E+00,+2.8881247655E+00
+33.4000E-06,+3.0954773128E+00,+4.0285637755E+00
+34.0000E-06,+4.2211054265E+00,+4.7839194834E+00
+34.6000E-06,+5.0653265119E+00,+6.0428456633E+00
+35.2000E-06,+5.9095475972E+00,+7.0203648147E+00
+35.8000E-06,+6.9314994373E+00,+7.8793967962E+00
+36.4000E-06,+7.9386403812E+00,+8.4422108531E+00
+37.0000E-06,+8.7236178815E+00,+9.5085953819E+00
+37.6000E-06,+9.5678389668E+00,+10.4120600522E+00
+38.2000E-06,+10.4120600522E+00,+10.9748741090E+00
+38.8000E-06,+11.1081721751E+00,+11.8190951943E+00
+39.4000E-06,+11.5376881659E+00,+12.6336944872E+00
+40.0000E-06,+12.4707746286E+00,+13.2261303365E+00
+40.6000E-06,+12.9447233081E+00,+13.5815918461E+00
+41.2000E-06,+13.5075373650E+00,+14.0703514218E+00
+41.8000E-06,+13.9518642520E+00,+14.6331654787E+00
+42.4000E-06,+14.3517584503E+00,+14.6331654787E+00
+43.0000E-06,+14.9145725071E+00,+15.2404122243E+00
+43.6000E-06,+14.9590051958E+00,+15.7143609038E+00
+44.2000E-06,+15.4033320828E+00,+15.7587935925E+00
+44.8000E-06,+15.5662519414E+00,+16.0402006209E+00
+45.4000E-06,+15.7291718000E+00,+16.0402006209E+00
+46.0000E-06,+15.7587935925E+00,+16.0402006209E+00
+46.6000E-06,+16.0402006209E+00,+16.0402006209E+00
+47.2000E-06,+15.7587935925E+00,+16.0402006209E+00
+47.8000E-06,+15.6995500075E+00,+15.9809570360E+00
+48.4000E-06,+15.4773865640E+00,+15.4773865640E+00
+49.0000E-06,+15.2996558092E+00,+15.4773865640E+00
+49.6000E-06,+15.1959795356E+00,+14.9293834034E+00
+50.2000E-06,+14.6331654787E+00,+14.7664635448E+00
+50.8000E-06,+14.6035436862E+00,+14.0999732143E+00
+51.4000E-06,+13.8778097708E+00,+13.8778097708E+00
+52.0000E-06,+13.4334828838E+00,+13.2261303365E+00
+52.6000E-06,+12.9891559968E+00,+12.9447233081E+00
+53.2000E-06,+12.3819092512E+00,+12.3819092512E+00
+53.8000E-06,+11.8190951943E+00,+11.5376881659E+00
+54.4000E-06,+11.1377939676E+00,+10.9748741090E+00
+55.0000E-06,+10.4120600522E+00,+10.1750857124E+00
+55.6000E-06,+9.8492459953E+00,+9.3604864196E+00
+56.2000E-06,+9.0050249100E+00,+8.8124832589E+00
+56.8000E-06,+8.1904256171E+00,+8.1608038247E+00
+57.4000E-06,+7.5979897678E+00,+7.3165827394E+00
+58.0000E-06,+6.7389577863E+00,+6.4575507578E+00
+58.6000E-06,+5.8058713235E+00,+5.4504098139E+00
+59.2000E-06,+5.0653265119E+00,+4.5025124550E+00
+59.8000E-06,+4.2211054265E+00,+3.7175349546E+00
+60.4000E-06,+3.2732080676E+00,+2.8140702844E+00
+61.0000E-06,+2.2512562275E+00,+1.9550383028E+00
+61.6000E-06,+1.5403332083E+00,+1.1256281137E+00
+62.2000E-06,+562.8140569E-03,+29.6217925E-03
+62.8000E-06,-192.5416510E-03,-844.2210853E-03
+63.4000E-06,-1.1256281137E+00,-1.6884421706E+00
+64.0000E-06,-2.0142818878E+00,-2.2512562275E+00
+64.6000E-06,-2.8140702844E+00,-3.2139644827E+00
+65.2000E-06,-3.6582913697E+00,-4.2211054265E+00
+65.8000E-06,-4.5025124550E+00,-4.9024066533E+00
+66.4000E-06,-5.3023008516E+00,-5.8651149085E+00
+67.0000E-06,-6.1169001444E+00,-6.4723616540E+00
+67.6000E-06,-6.7537686825E+00,-7.0351757109E+00
+68.2000E-06,-7.3165827394E+00,-7.8793967962E+00
+68.8000E-06,-8.1608038247E+00,-8.7236178815E+00
+69.4000E-06,-8.7236178815E+00,-9.2716210422E+00
+70.0000E-06,-9.5678389668E+00,-9.8492459953E+00
+70.6000E-06,-9.8492459953E+00,-10.3528164672E+00
+71.2000E-06,-10.6342234957E+00,-10.9156305241E+00
+71.8000E-06,-11.1526048638E+00,-11.3599574111E+00
+72.4000E-06,-11.5376881659E+00,-11.8190951943E+00
+73.0000E-06,-11.9672041567E+00,-12.1005022228E+00
+73.6000E-06,-12.3522874588E+00,-12.6336944872E+00
+74.2000E-06,-12.6633162796E+00,-12.6633162796E+00
+74.8000E-06,-12.9447233081E+00,-12.9447233081E+00
+75.4000E-06,-13.2261303365E+00,-13.2261303365E+00
+76.0000E-06,-13.2261303365E+00,-13.6260245348E+00
+76.6000E-06,-13.5075373650E+00,-13.5075373650E+00
+77.2000E-06,-13.6704572235E+00,-13.5075373650E+00
+77.8000E-06,-13.7889443934E+00,-13.5519700537E+00
+78.4000E-06,-13.5075373650E+00,-13.7148899122E+00
+79.0000E-06,-13.5075373650E+00,-13.3149957139E+00
+79.6000E-06,-13.5075373650E+00,-13.2261303365E+00
+80.2000E-06,-13.3742392989E+00,-12.9447233081E+00
+80.8000E-06,-12.9595342043E+00,-12.9299124119E+00
+81.4000E-06,-12.6633162796E+00,-12.3078547701E+00
+82.0000E-06,-12.6633162796E+00,-12.1005022228E+00
+82.6000E-06,-12.1597458077E+00,-12.0412586378E+00
+83.2000E-06,-11.8190951943E+00,-11.5376881659E+00
+83.8000E-06,-11.5376881659E+00,-10.9748741090E+00
+84.4000E-06,-11.1229830714E+00,-10.5453581183E+00
+85.0000E-06,-10.6934670806E+00,-10.1306530237E+00
+85.6000E-06,-10.1306530237E+00,-9.5678389668E+00
+86.2000E-06,-9.4937844857E+00,-9.0050249100E+00
+86.8000E-06,-8.7680505702E+00,-8.2052365134E+00
+87.4000E-06,-8.1608038247E+00,-7.7164769377E+00
+88.0000E-06,-7.5979897678E+00,-7.3165827393E+00
+88.6000E-06,-7.0351757109E+00,-6.5908488239E+00
+89.2000E-06,-6.4279289653E+00,-5.9095475972E+00
+89.8000E-06,-5.6281405687E+00,-5.0653265119E+00
+90.4000E-06,-4.7839194834E+00,-4.2211054265E+00
+91.0000E-06,-4.2211054265E+00,-3.4065061337E+00
+91.6000E-06,-3.2435862751E+00,-2.9621792467E+00
+92.2000E-06,-2.7992593881E+00,-2.2364453313E+00
+92.8000E-06,-1.9698491991E+00,-1.5847658970E+00
